Quarter: 11/04/2025 - 11/07/2025
"Order_ID","Member_Name","Transaction_Date","Transaction_Amount","Merchant_Name","Order_Status"
"15fdc5e8-8032-4e8a-813e-80902783b151","Kenny Tan","18-04-2025 09:26:36 PM","425.94","4F Mongo Japanese","D"
"2d66241b-f6f2-431e-9787-5b23baa3db5d","Mandy","19-04-2025 01:06:10 AM","449.28","4F Mongo Japanese","D"
"bda714c3-aa68-4863-ab8f-7540bec7be09","Kenny Tan","19-04-2025 02:40:11 AM","148.82","Masakan Malaysia","D"
"f864058d-a10f-4427-966f-32460121df0a","Candy","19-04-2025 04:58:05 AM","448.19","4F Mongo Japanese","D"
"ef502983-b368-4b31-8d95-8bd488c3b7f7","Wai Kit","19-04-2025 09:41:59 AM","428.05","Jessie Western","D"
"1cf48bc9-c7ed-4489-a121-b25049909a58","Yeoh Zhe Heng","19-04-2025 10:32:43 AM","128.87","Masakan Malaysia","D"
"228fe36a-02d9-4f51-b7a2-b3f61c9263d8","Yeoh Zhe Heng","19-04-2025 02:00:57 PM","85.74","Masakan Malaysia","D"
"af2eefa6-442e-4874-b58a-7001d5bc036e","Kenny Tan","19-04-2025 04:14:05 PM","100.82","Masakan Malaysia","D"
"2ec9ad24-e4bd-41b9-bf11-0fd19efb2fac","Mandy","19-04-2025 04:47:25 PM","317.41","Korean Mix","D"
"57ffddfb-e7eb-41bc-855e-5cc1236d8d6f","Mandy","19-04-2025 06:13:10 PM","124.41","Masakan Malaysia","D"
"4690de29-1f47-4484-b1a6-37c53c0d5d87","Yeoh Zhe Heng","19-04-2025 06:32:49 PM","167.30","Penang Range","D"
"4c8f6182-209c-4b30-a094-b68d1385bf62","Wong PuJin","20-04-2025 02:43:14 AM","283.89","4F Mongo Japanese","D"
"82a5b695-4b50-4200-9db2-20b5ee036af1","Wai Kit","20-04-2025 04:18:52 AM","444.32","Jessie Western","D"
"9b3f3bea-9c9f-464e-92ac-4b9b7474a98d","Yeoh Zhe Heng","20-04-2025 07:07:45 AM","343.81","Korean Mix","D"
"12a123f3-f0f5-4069-8904-15931f7dedda","Wai Kit","20-04-2025 09:08:49 AM","144.71","Masakan Malaysia","D"
"584aefa5-7a59-49a4-bd28-869a7623ee76","Candy","20-04-2025 11:39:46 PM","103.75","Penang Range","D"
"bf944423-4648-4827-9390-eff318fcd7f1","Yeoh Zhe Heng","21-04-2025 07:39:19 AM","175.64","Korean Mix","D"
"5b4b2acd-7100-47a1-8a48-03f7b507e248","Mandy","21-04-2025 07:39:41 AM","23.11","Masakan Malaysia","D"
"0bd52f87-82e8-4e63-99d8-987342f0a03e","Candy","21-04-2025 07:52:28 AM","213.70","Korean Mix","D"
"279946ae-501a-4255-ab93-41b0832cdec4","Yeoh Zhe Heng","21-04-2025 08:02:37 AM","394.19","4F Mongo Japanese","D"
"613629f4-a497-4a6a-8420-cd6337d7c0a9","Mandy","21-04-2025 08:50:06 AM","265.65","Korean Mix","D"
"17dfc9d6-7f99-4141-b92e-e8041e1bb441","Candy","21-04-2025 08:46:58 PM","122.82","Penang Range","D"
"106a9a14-f7a4-46e1-ae75-15e0bc5aab4a","Wai Kit","22-04-2025 02:49:43 AM","109.05","Masakan Malaysia","D"
"56015762-0d63-4492-8c1f-dce19f9aa4ca","Yeoh Zhe Heng","22-04-2025 03:47:08 AM","175.77","Penang Range","D"
"d764be27-9809-44d0-9d5d-a14272feddf5","Mandy","22-04-2025 07:36:43 AM","25.40","Masakan Malaysia","D"
"87dced73-f9d5-4309-b677-07661e8f4d44","Mandy","22-04-2025 08:25:19 AM","235.74","Masakan Malaysia","D"
"49530c7f-f8c6-40d6-b2f5-088b773ca644","Mandy","22-04-2025 08:30:24 AM","172.71","Masakan Malaysia","D"
"bc82ad50-b5ad-4635-bd2d-48b31d5789b3","Wai Kit","22-04-2025 08:49:10 PM","100.03","Masakan Malaysia","D"
"61bba50b-d13a-4466-adc6-9d80ef2942cb","Jolin Moly","22-04-2025 09:56:42 PM","127.67","Masakan Malaysia","D"
"5fdb9be4-7472-4136-b1f2-8a53252d8502","Jolin Moly","23-04-2025 12:43:51 AM","128.69","Penang Range","D"
"ce167562-ddf0-4621-92f1-39cb82bcc7a4","Kenny Tan","23-04-2025 01:31:18 AM","131.32","Korean Mix","D"
"76b36928-8824-4845-b93f-0efeea236ef6","Candy","23-04-2025 05:07:28 PM","214.68","Korean Mix","D"
"8ce9621a-3eec-4db3-8f57-e7daf0f9e8ee","Wai Kit","23-04-2025 08:32:50 PM","315.49","Jessie Western","D"
"7cbdd923-b079-4061-9b9c-359a0c25e345","Wong PuJin","24-04-2025 03:21:54 AM","351.64","Jessie Western","D"
"28b07f28-4895-4dca-b98f-34d5bcf3c183","Candy","24-04-2025 03:22:22 AM","303.01","4F Mongo Japanese","D"
"f63b4dfb-8584-4f24-ad26-40799e1ef76d","Mandy","24-04-2025 05:27:54 PM","133.57","Masakan Malaysia","D"
"e25c50d7-0670-4f4d-b2f9-d1eaf03ec57a","Mandy","24-04-2025 10:01:41 PM","154.07","Penang Range","D"
"eb0cdd52-2181-47fb-b279-ff9ac285a7b4","Kenny Tan","24-04-2025 10:13:55 PM","141.87","Penang Range","D"
"759271d7-8a6e-440b-9a64-0c7b8b41651e","Kenny Tan","24-04-2025 10:36:40 PM","189.34","Korean Mix","D"
"ed15568b-27b9-47c8-aa05-896fdc637d09","Jolin Moly","25-04-2025 12:41:26 AM","132.36","Penang Range","D"
"7ca6fca8-cc94-4606-99d7-ee7012e27d7d","Jolin Moly","25-04-2025 07:35:31 AM","388.84","4F Mongo Japanese","D"
"d45a02b3-97f9-457d-bd36-8551c42f0213","Jolin Moly","25-04-2025 07:46:47 PM","131.29","Penang Range","D"
"26e828cc-d3b1-4249-b892-d83d18202119","Wai Kit","25-04-2025 11:03:30 PM","299.48","Korean Mix","D"
"6360a94b-bdf2-4e5d-baa2-81dd737f91df","Kenny Tan","25-04-2025 11:55:39 PM","404.74","4F Mongo Japanese","D"
"77ad6787-dfa5-4a97-a5b7-174104bba2bd","Mandy","26-04-2025 01:45:27 AM","363.88","Jessie Western","D"
"577c01b0-c1c8-41a2-9283-ee244e012600","Kenny Tan","26-04-2025 02:20:08 AM","272.99","Jessie Western","D"
"79871494-ab35-47c5-b42f-b6269d6c9299","Kenny Tan","26-04-2025 07:18:36 AM","132.22","Masakan Malaysia","D"
"0a815301-275e-4008-8a91-d0ba1c672068","Mandy","26-04-2025 01:08:03 PM","318.94","4F Mongo Japanese","D"
"9034142f-8b3e-4b00-976c-7a17c05fc714","Gandy","26-04-2025 04:25:31 PM","143.49","Penang Range","D"
"ec3e14c2-622c-4113-aaf7-d73a35fa4a23","Kenny Tan","26-04-2025 04:50:15 PM","408.31","Jessie Western","D"
"65638284-d6c3-4198-9189-9a9ddf92c43d","Candy","26-04-2025 04:53:22 PM","97.94","Penang Range","D"
"3d2bd394-7872-46db-a453-aed692e73015","Jolin Moly","26-04-2025 05:09:06 PM","207.63","Korean Mix","D"
"34eac65c-0f24-4d64-a5e2-c2f8a80168a2","Mandy","26-04-2025 05:39:39 PM","135.89","Masakan Malaysia","D"
"4b04f412-ce0d-4ee4-b3f5-5614e1c17234","Candy","26-04-2025 08:12:47 PM","195.96","Korean Mix","D"
"94583975-6c4b-4cd5-82e9-ed842802552d","Jolin Moly","27-04-2025 02:21:03 AM","173.66","Penang Range","D"
"8c680992-2bea-41e9-929b-c869d4acafdf","Mandy","27-04-2025 03:43:24 AM","311.48","4F Mongo Japanese","D"
"42668f2c-5f24-4e91-b6b6-c9f71fd5b145","Mandy","27-04-2025 11:37:25 AM","175.79","Penang Range","D"
"c028404f-8161-450a-af8d-b2c3584104c1","Yeoh Zhe Heng","27-04-2025 02:27:45 PM","250.38","Korean Mix","D"
"99afcaef-29d7-45c7-9b84-5cea4e61665b","Mandy","27-04-2025 02:38:32 PM","310.44","4F Mongo Japanese","D"
"9ff41ac2-b621-4b2d-84a8-4d5eb06dd4ad","Kenny Tan","27-04-2025 07:09:25 PM","306.57","Jessie Western","D"
"cf1e3c31-2810-4e4b-add8-df2638533c4a","Yeoh Zhe Heng","27-04-2025 07:32:51 PM","128.12","Penang Range","D"
"38381ade-6cad-4993-90ca-d305800e168c","Kenny Tan","28-04-2025 04:48:51 AM","83.24","Penang Range","D"
"57070d73-b13e-4f64-a680-6dd62b8108aa","Gandy","28-04-2025 06:16:21 AM","118.09","Penang Range","D"
"d918fc5f-710e-4e82-80ac-e2292795aa9d","Wai Kit","28-04-2025 08:10:09 AM","75.30","Masakan Malaysia","D"
"137d65e0-d7f1-4991-9357-cfc528543dff","Kenny Tan","28-04-2025 07:00:52 PM","196.73","Jessie Western","D"
"2d92fb89-204c-4478-a6e6-18f2243560f5","Mandy","28-04-2025 10:03:29 PM","251.69","Jessie Western","D"
"94a661ee-fe21-4baa-ac6d-2f6657b26d8e","Mandy","28-04-2025 11:23:20 PM","19.05","Masakan Malaysia","D"
"f79fcb41-6a92-46c8-ac60-005e762f33af","Mandy","29-04-2025 03:40:50 AM","202.79","Penang Range","D"
"ff8ba0e7-602a-42f7-8e54-7c5bd0651af6","Mandy","29-04-2025 07:04:42 AM","168.34","Penang Range","D"
"00f5f40e-5dc3-43fb-bb83-eb7f15fa3092","Mandy","29-04-2025 10:04:47 AM","329.54","4F Mongo Japanese","D"
"d3406fd0-dbce-491c-ba05-da00d41a09cc","Gandy","29-04-2025 12:51:49 PM","273.34","4F Mongo Japanese","D"
"03a84be9-01ba-40ad-af00-7bc2ea22b7e2","Gandy","29-04-2025 03:12:15 PM","358.22","Jessie Western","D"
"f6f5f804-da81-4fb5-8ec7-d00feb07278f","Jolin Moly","29-04-2025 07:33:29 PM","199.13","Korean Mix","D"
"7e7e2dcc-0187-4431-94a6-c5e9a89c2864","Wai Kit","29-04-2025 08:01:02 PM","100.83","Masakan Malaysia","D"
"5d825d83-1b22-437a-b506-138e58d5af38","Kenny Tan","30-04-2025 05:32:45 AM","438.67","Jessie Western","D"
"455fa71c-cac0-4d82-aa33-dd264e3d102f","Mandy","30-04-2025 05:41:29 AM","107.99","Korean Mix","D"
"807d0200-5f5b-4294-bbcc-9c1103f508cd","Yeoh Zhe Heng","30-04-2025 10:59:54 AM","194.83","Penang Range","D"
"388d802a-d0ed-477d-962f-839fdf792495","Candy","30-04-2025 12:41:32 PM","210.41","Korean Mix","D"
"1c6b9e1c-ef1a-4f54-b083-18e4a3e3fb76","Mandy","30-04-2025 06:41:48 PM","103.29","Penang Range","D"
"4cd6f50e-6d71-48c5-96f9-61efe00f2cc1","Gandy","30-04-2025 08:53:35 PM","311.49","4F Mongo Japanese","D"
"86f65eb3-b7f3-4472-805c-c4a2a9998dbe","Wai Kit","30-04-2025 09:33:45 PM","146.09","Penang Range","D"
"bc6bbbfc-d8fd-4dcc-ac2a-e6eef56e812e","Kenny Tan","30-04-2025 10:16:11 PM","271.23","Jessie Western","D"
"85b2b576-46eb-4285-ae98-230e9ecec5e9","Wai Kit","30-04-2025 10:46:02 PM","58.23","Penang Range","D"
"935b0f28-2683-4bd0-9275-1218639136e5","Kenny Tan","01-05-2025 04:01:51 AM","211.88","4F Mongo Japanese","D"
"fa3a771a-baa6-46b3-b6c8-9c08b561f5c2","Gandy","01-05-2025 05:19:04 AM","168.93","Penang Range","D"
"71323fd8-d85b-4fe3-a00d-6b29543da0e9","Jolin Moly","01-05-2025 07:56:42 AM","187.93","Masakan Malaysia","D"
"f4e6d69c-5416-4906-9101-ddff4765dd2c","Candy","01-05-2025 10:51:52 AM","244.12","Korean Mix","D"
"84e42dca-00fd-4732-9ccb-1a114fbcd9e6","Candy","01-05-2025 05:29:41 PM","174.73","Masakan Malaysia","D"
"bddd8ca6-c394-447b-9ffc-636a8b693a50","Mandy","01-05-2025 06:29:37 PM","155.65","Masakan Malaysia","D"
"98b6de5f-90ab-4a48-a804-f1507b01cb45","Yeoh Zhe Heng","01-05-2025 07:05:37 PM","359.14","4F Mongo Japanese","D"
"23576fe8-542f-4f43-b4dc-6e872500c3fd","Mandy","01-05-2025 09:44:11 PM","352.84","4F Mongo Japanese","D"
"51074e25-f1c4-496d-bcb1-30249b85ea6f","Mandy","01-05-2025 10:02:13 PM","224.58","Korean Mix","D"
"7deb603b-9a32-428d-a771-c5e4c10fbf1d","Mandy","02-05-2025 01:39:51 AM","210.71","Jessie Western","D"
"8340453f-54da-45d8-8e28-996c20daba06","Gandy","02-05-2025 04:29:59 AM","408.20","Jessie Western","D"
"aa312e0a-71c8-430f-b88f-610b2ce9a27d","Yeoh Zhe Heng","02-05-2025 12:50:18 PM","219.16","Korean Mix","D"
"8c919b10-21b4-44bb-a707-cf4da5956038","Kenny Tan","02-05-2025 01:45:19 PM","158.80","Penang Range","D"
"3e13b0df-0036-4125-865c-3447e3fbae3a","Wong PuJin","02-05-2025 01:53:30 PM","159.92","Korean Mix","D"
"e8edc4fd-398e-4800-b0a9-357adbd5ed3d","Gandy","02-05-2025 03:48:39 PM","309.29","Jessie Western","D"
"db576b20-f3a0-4e0a-bf7b-524eaa2efb32","Gandy","02-05-2025 09:18:31 PM","88.93","Penang Range","D"
"1decae6a-4cc0-4fbb-aff3-f5b4b7d88e1d","Mandy","03-05-2025 12:49:29 AM","204.36","Korean Mix","D"
"6ad62cfd-ee49-43aa-8787-f5837d9f66b1","Gandy","03-05-2025 08:47:09 AM","145.05","Penang Range","D"
"3896909a-cfe1-4c06-9502-3e2e21965b43","Mandy","03-05-2025 11:03:42 AM","142.65","Masakan Malaysia","D"
"6f2f27b5-1dfc-4004-a29a-51c53c66a79e","Mandy","03-05-2025 06:50:08 PM","135.49","Penang Range","D"
"567791ef-9f5b-4c67-8bdc-17ee79db0361","Mandy","03-05-2025 07:32:08 PM","205.15","Masakan Malaysia","D"
"a3169ecc-f0ab-4f21-8c8e-51e795228e37","Gandy","04-05-2025 12:05:27 AM","136.11","Masakan Malaysia","D"
"9a674b11-3b7d-4e11-9b94-9bff7cae2dff","Mandy","04-05-2025 05:03:32 AM","273.01","Korean Mix","D"
"b9e70e22-eeb7-4062-8331-a591adeca89d","Jolin Moly","04-05-2025 05:30:16 AM","307.88","Korean Mix","D"
"3d28639a-3cea-46a1-8628-c6758fa5bbcf","Yeoh Zhe Heng","04-05-2025 06:30:50 AM","148.78","Penang Range","D"
"3c0efe1e-533c-4fa9-a503-9885a1ae196b","Mandy","04-05-2025 07:16:28 AM","86.85","Masakan Malaysia","D"
"5bc29a41-88b3-4d83-a055-f89e0212911f","Jolin Moly","04-05-2025 07:53:10 AM","60.32","Masakan Malaysia","D"
"fa83903c-8b70-42dc-a9a9-bf2d6442ab0b","Mandy","05-05-2025 12:47:44 AM","391.70","Jessie Western","D"
"5cee4aad-039e-4a5f-a49b-1942b7c291ad","Wai Kit","05-05-2025 05:32:12 AM","105.86","Penang Range","D"
"58aba89a-ec55-4589-a750-4f504302629e","Candy","05-05-2025 08:30:41 AM","105.88","Penang Range","D"
"0b0403a6-2781-4555-9fff-2ff38e399ee9","Gandy","05-05-2025 08:46:01 AM","115.96","Penang Range","D"
"87d73e37-7de3-4faf-80e0-313be50f4090","Kenny Tan","05-05-2025 10:18:46 AM","226.66","Masakan Malaysia","D"
"c136bd96-661f-49eb-91f2-7a8d59badc6f","Kenny Tan","05-05-2025 11:10:10 AM","428.67","Jessie Western","D"
"e7b9fe2b-4ffc-4be5-bac4-279b1495860c","Mandy","05-05-2025 02:16:38 PM","332.47","Jessie Western","D"
"60542b02-c01e-4d05-84b3-0b5db01aa3fe","Kenny Tan","05-05-2025 09:17:44 PM","210.86","Masakan Malaysia","D"
"c3ef8a0b-1c2c-4d6e-9ae6-b116d5281572","Wai Kit","06-05-2025 01:11:16 AM","399.45","4F Mongo Japanese","D"
"2cbd8348-ac10-4b7d-ab0b-a3f3b928f3e8","Yeoh Zhe Heng","06-05-2025 02:36:23 AM","223.42","Korean Mix","D"
"439044db-fd13-4ac2-bb2c-1ab3f8b8850e","Yeoh Zhe Heng","06-05-2025 11:58:35 AM","113.83","Penang Range","D"
"aed4bdad-1071-4bde-ba32-46eed614c885","Gandy","06-05-2025 03:56:29 PM","347.44","Jessie Western","D"
"4a527952-f3f7-4580-a289-e5f2608ea7d3","Wai Kit","06-05-2025 04:08:58 PM","175.28","Penang Range","D"
"e4ef4ff9-a2a8-418a-ad7c-1fd521677e12","Yeoh Zhe Heng","06-05-2025 11:19:42 PM","201.25","4F Mongo Japanese","D"
"0ea6295e-ebc4-4a82-a31b-bdcf7c6f14bf","Kenny Tan","07-05-2025 02:55:38 AM","235.67","Korean Mix","D"
"ad5fdecc-6dd3-47c1-a985-3b964ce959d0","Wai Kit","07-05-2025 06:10:15 AM","98.47","Penang Range","D"
"1c0eef5b-ed6f-4790-9077-091909cee176","Kenny Tan","07-05-2025 09:41:20 AM","330.04","Korean Mix","D"
"7aee0a4a-f64e-40f1-8759-202c2397af33","Kenny Tan","07-05-2025 02:33:50 PM","78.33","Penang Range","D"
"9a08f167-af8c-4ff1-a52c-259d10ddac57","Mandy","08-05-2025 02:11:55 PM","301.89","Korean Mix","D"
"7c20b80d-6532-4213-a565-320fe01ed01a","Mandy","08-05-2025 07:15:44 PM","335.29","Jessie Western","D"
"8a25aedc-f43b-48bb-944f-c9eba8c6a22c","Jolin Moly","08-05-2025 10:56:21 PM","419.59","4F Mongo Japanese","D"
"0251c306-f780-485f-a1a5-9606d2036768","Wong PuJin","09-05-2025 12:38:39 AM","118.56","Penang Range","D"
"0055c68a-ba54-443c-a869-5716a1caa93d","Jolin Moly","09-05-2025 12:46:15 AM","208.51","Masakan Malaysia","D"
"1ef5a7e5-7a72-4c19-8dc0-fc54614fe178","Mandy","09-05-2025 03:42:52 AM","108.00","Penang Range","D"
"4e02ae76-f6cf-4eb5-828c-38324517f85b","Wong PuJin","09-05-2025 06:52:17 AM","236.21","Korean Mix","D"
"5210ff8a-c606-445f-9d81-5edf5f718b29","Gandy","09-05-2025 01:57:54 PM","199.14","4F Mongo Japanese","D"
"1c38c245-2aa6-4146-81c0-015c1fbd332b","Kenny Tan","09-05-2025 02:49:18 PM","123.90","Korean Mix","D"
"050e7a08-42c0-4f6f-8c58-42058a0b115f","Wong PuJin","09-05-2025 05:20:37 PM","424.89","4F Mongo Japanese","D"
"5b3e7b57-5780-4000-bc34-9f3d91900bff","Candy","10-05-2025 02:01:56 AM","261.27","Korean Mix","D"
"9309174b-4ee9-4758-9604-ba5adb4b956d","Mandy","10-05-2025 02:41:45 AM","161.99","Penang Range","D"
"63c02118-bd35-4aa7-a85b-631884c79d83","Wai Kit","10-05-2025 10:23:27 AM","162.01","Penang Range","D"
"64896282-b0d6-41b9-9214-39023877d411","Wai Kit","10-05-2025 03:18:27 PM","397.34","4F Mongo Japanese","D"
"341365b0-f50d-4c59-a9ef-91dc21c68fb9","Wai Kit","10-05-2025 08:09:43 PM","203.06","Jessie Western","D"
"0d2f600d-63c1-48c3-b810-a8817f5cd9b5","Mandy","10-05-2025 11:17:05 PM","118.09","Masakan Malaysia","D"
"3877986e-c932-482a-9c60-9b196a4fccc9","Mandy","11-05-2025 01:59:27 AM","38.12","Masakan Malaysia","D"
"9586d987-009c-4552-a9ef-a76ac55e5677","Kenny Tan","11-05-2025 06:28:55 AM","448.21","Jessie Western","D"
"c496d02d-e8b7-4399-a8b8-95bbf85d53a1","Mandy","11-05-2025 01:55:20 PM","98.68","Masakan Malaysia","D"
"23f72e3e-514f-4789-9406-d11704a813c9","Gandy","11-05-2025 06:52:10 PM","448.34","Jessie Western","D"
"7cc867c1-be61-4106-819a-7f1a29fbddfa","Yeoh Zhe Heng","12-05-2025 05:23:03 AM","111.17","Penang Range","D"
"bbac0330-89f4-4e0e-9163-22dde5d7e313","Kenny Tan","12-05-2025 08:21:56 AM","325.64","Jessie Western","D"
"622c00e6-942c-4aa6-9da1-2bb9afbeb414","Jolin Moly","12-05-2025 05:05:09 PM","105.66","Masakan Malaysia","D"
"18fde394-b78d-4738-a79b-4e8817dec517","Kenny Tan","12-05-2025 06:06:56 PM","87.13","Masakan Malaysia","D"
"7219051b-4bbc-4b35-a1a7-225e5107b665","Gandy","12-05-2025 10:47:23 PM","215.03","Korean Mix","D"
"59f2ec35-2898-4f2f-a4a8-318c30e5722d","Wong PuJin","13-05-2025 02:57:40 AM","235.24","Jessie Western","D"
"148380f0-a65b-475e-b147-57543317c282","Mandy","13-05-2025 03:10:19 AM","46.22","Masakan Malaysia","D"
"87eb0e14-4f75-4e3e-b56c-e938779a64ec","Mandy","13-05-2025 03:43:50 AM","71.79","Masakan Malaysia","D"
"832b1fbc-4286-4aa6-b572-95c2d6f724e1","Wong PuJin","13-05-2025 10:05:38 AM","153.91","Masakan Malaysia","D"
"06cae48f-83cf-42d4-b14c-58903bddc824","Kenny Tan","13-05-2025 11:04:56 AM","102.65","Korean Mix","D"
"67ff4287-b9a7-429c-a043-76c81d12fa11","Kenny Tan","13-05-2025 07:59:35 PM","78.90","Penang Range","D"
"79800e21-b083-4fd7-92f1-8382055a9b0a","Mandy","13-05-2025 08:02:59 PM","376.19","Korean Mix","D"
"313f8bc9-b29f-4016-a84f-28cebb4af606","Yeoh Zhe Heng","14-05-2025 02:37:22 AM","216.10","Korean Mix","D"
"c76883fa-1a12-426d-8219-238f303a1f84","Yeoh Zhe Heng","14-05-2025 04:34:02 AM","294.44","Jessie Western","D"
"52ad9d8d-fa64-4b5e-8b88-09607c5d2eb1","Yeoh Zhe Heng","14-05-2025 06:13:06 PM","72.67","Masakan Malaysia","D"
"7aba2f35-2ba8-475e-8ea2-5c045000fd0d","Mandy","15-05-2025 12:20:27 AM","256.39","4F Mongo Japanese","D"
"f175b2d7-c439-468a-bd78-131256a26b37","Wai Kit","15-05-2025 12:56:24 AM","428.66","Jessie Western","D"
"17055a51-4dc6-4cec-88b1-9d675f71b48f","Mandy","15-05-2025 01:37:29 AM","15.37","Masakan Malaysia","D"
"dfa5d862-9123-464d-b10d-636c9f0e5634","Wong PuJin","15-05-2025 04:15:17 AM","155.64","Penang Range","D"
